/BIDMC32_dim_PLETH.csv,0.01,1.0,117.2509637112854,396,137
/BIDMC32_dim_PLETH.csv,0.98,0.99,2085.293144208038,400,103
/BIDMC32_dim_PLETH.csv,0.97,0.99,2085.293144208038,397,103
/BIDMC32_dim_PLETH.csv,0.96,0.99,2085.293144208038,391,103
/BIDMC32_dim_PLETH.csv,0.95,0.99,2085.293144208038,389,103
/BIDMC32_dim_PLETH.csv,0.94,0.99,2085.293144208038,396,103
/BIDMC32_dim_PLETH.csv,0.93,0.99,2085.293144208038,388,103
/BIDMC32_dim_PLETH.csv,0.92,0.99,2085.293144208038,386,103
/BIDMC32_dim_PLETH.csv,0.91,0.99,2085.293144208038,384,103
/BIDMC32_dim_PLETH.csv,0.9,0.99,2085.293144208038,383,103
/BIDMC32_dim_PLETH.csv,0.89,0.99,2085.293144208038,384,103
/BIDMC32_dim_PLETH.csv,0.88,0.99,2085.293144208038,382,103
/BIDMC32_dim_PLETH.csv,0.87,0.99,2085.293144208038,382,103
/BIDMC32_dim_PLETH.csv,0.86,0.99,2065.758782201405,384,103
/BIDMC32_dim_PLETH.csv,0.85,0.99,2065.758782201405,386,103
/BIDMC32_dim_PLETH.csv,0.84,0.99,2065.758782201405,384,103
/BIDMC32_dim_PLETH.csv,0.83,0.99,2046.587006960557,381,103
/BIDMC32_dim_PLETH.csv,0.82,0.99,2046.587006960557,384,103
/BIDMC32_dim_PLETH.csv,0.81,0.99,2046.587006960557,384,103
/BIDMC32_dim_PLETH.csv,0.8,0.99,1991.1489841986456,382,103
/BIDMC32_dim_PLETH.csv,0.79,0.99,1973.331096196868,383,103
/BIDMC32_dim_PLETH.csv,0.78,0.99,1921.7407407407406,384,103
/BIDMC32_dim_PLETH.csv,0.77,0.99,1905.1382289416847,379,103
/BIDMC32_dim_PLETH.csv,0.76,0.99,1857.0084210526315,397,103
/BIDMC32_dim_PLETH.csv,0.75,0.99,1811.2505133470227,387,103
/BIDMC32_dim_PLETH.csv,0.74,0.99,1781.9777777777779,405,103
/BIDMC32_dim_PLETH.csv,0.73,0.99,1753.6361829025846,387,103
/BIDMC32_dim_PLETH.csv,0.72,0.99,1712.7747572815533,423,103
/BIDMC32_dim_PLETH.csv,0.71,0.99,1661.165725047081,386,103
/BIDMC32_dim_PLETH.csv,0.7,0.99,1589.3315315315315,387,103
/BIDMC32_dim_PLETH.csv,0.69,0.99,1544.7968476357269,381,103
/BIDMC32_dim_PLETH.csv,0.68,0.99,1482.4857142857143,397,103
/BIDMC32_dim_PLETH.csv,0.67,0.99,1425.0064620355413,382,103
/BIDMC32_dim_PLETH.csv,0.66,0.99,1346.6854961832062,380,103
/BIDMC32_dim_PLETH.csv,0.65,0.99,1283.9577874818049,383,103
/BIDMC32_dim_PLETH.csv,0.64,0.99,1168.3165562913907,385,103
/BIDMC32_dim_PLETH.csv,0.63,0.99,1103.9787234042553,384,103
/BIDMC32_dim_PLETH.csv,0.62,0.99,1046.3570581257413,426,103
/BIDMC32_dim_PLETH.csv,0.61,0.99,968.2535675082327,401,103
/BIDMC32_dim_PLETH.csv,0.6,0.99,908.4232749742533,393,103
/BIDMC32_dim_PLETH.csv,0.59,0.99,872.4817012858556,394,103
/BIDMC32_dim_PLETH.csv,0.58,0.99,842.4823304680039,394,103
/BIDMC32_dim_PLETH.csv,0.57,0.99,805.551598173516,382,103
/BIDMC32_dim_PLETH.csv,0.56,0.99,774.4328358208955,392,103
/BIDMC32_dim_PLETH.csv,0.55,0.99,728.3889347646573,384,103
/BIDMC32_dim_PLETH.csv,0.54,0.99,707.3608660785886,381,103
/BIDMC32_dim_PLETH.csv,0.53,0.99,689.663017982799,384,103
/BIDMC32_dim_PLETH.csv,0.52,0.99,666.7263794406651,383,103
/BIDMC32_dim_PLETH.csv,0.51,0.99,656.7974683544304,390,103
/BIDMC32_dim_PLETH.csv,0.5,0.99,639.6511965192168,385,103
/BIDMC32_dim_PLETH.csv,0.49,0.99,637.8011569052784,397,103
/BIDMC32_dim_PLETH.csv,0.48,0.99,628.7091945830364,396,103
/BIDMC32_dim_PLETH.csv,0.47,0.99,623.3773851590106,396,103
/BIDMC32_dim_PLETH.csv,0.46,0.99,623.3773851590106,386,103
/BIDMC32_dim_PLETH.csv,0.45,0.99,618.135248773651,382,103
/BIDMC32_dim_PLETH.csv,0.44,0.99,609.5915687629579,403,103
/BIDMC32_dim_PLETH.csv,0.43,0.99,614.6891986062718,383,103
/BIDMC32_dim_PLETH.csv,0.42,0.99,616.4074074074074,388,103
/BIDMC32_dim_PLETH.csv,0.41,0.99,609.5915687629579,423,103
/BIDMC32_dim_PLETH.csv,0.4,0.99,607.9110957960028,408,103
/BIDMC32_dim_PLETH.csv,0.39,0.99,612.9805420430855,386,103
/BIDMC32_dim_PLETH.csv,0.38,0.99,614.6891986062718,387,103
/BIDMC32_dim_PLETH.csv,0.37,0.99,618.135248773651,384,103
/BIDMC32_dim_PLETH.csv,0.36,0.99,623.3773851590106,382,103
/BIDMC32_dim_PLETH.csv,0.35,0.99,632.3146953405018,390,103
/BIDMC32_dim_PLETH.csv,0.34,0.99,637.8011569052784,387,103
/BIDMC32_dim_PLETH.csv,0.33,0.99,641.512,385,103
/BIDMC32_dim_PLETH.csv,0.32,0.99,650.9808118081181,384,103
/BIDMC32_dim_PLETH.csv,0.31,0.99,660.7333333333333,384,103
/BIDMC32_dim_PLETH.csv,0.3,0.99,670.7825095057034,385,103
/BIDMC32_dim_PLETH.csv,0.29,0.99,679.044649730562,386,103
/BIDMC32_dim_PLETH.csv,0.28,0.99,698.3998416468726,383,103
/BIDMC32_dim_PLETH.csv,0.27,0.99,711.9281678773204,405,103
/BIDMC32_dim_PLETH.csv,0.26,0.99,711.9281678773204,386,103
/BIDMC32_dim_PLETH.csv,0.25,0.99,707.3608660785886,385,103
/BIDMC32_dim_PLETH.csv,0.24,0.99,705.0991207034373,389,103
/BIDMC32_dim_PLETH.csv,0.23,0.99,694.0039339103068,380,103
/BIDMC32_dim_PLETH.csv,0.22,0.99,674.8882938026014,380,103
/BIDMC32_dim_PLETH.csv,0.21,0.99,621.6201550387597,393,103
/BIDMC32_dim_PLETH.csv,0.2,0.99,568.7163120567376,407,103
/BIDMC32_dim_PLETH.csv,0.19,0.99,547.5350713842334,386,103
/BIDMC32_dim_PLETH.csv,0.18,0.99,519.175397292525,433,103
/BIDMC32_dim_PLETH.csv,0.17,0.99,507.23346751006324,397,103
/BIDMC32_dim_PLETH.csv,0.16,0.99,498.06832298136646,394,103
/BIDMC32_dim_PLETH.csv,0.15,0.99,498.06832298136646,402,103
/BIDMC32_dim_PLETH.csv,0.14,0.99,493.6088416340235,393,103
/BIDMC32_dim_PLETH.csv,0.13,0.99,471.4478888295029,400,103
/BIDMC32_dim_PLETH.csv,0.12,0.99,429.2355231143552,390,103
/BIDMC32_dim_PLETH.csv,0.11,0.99,401.1273306048204,383,103
/BIDMC32_dim_PLETH.csv,0.1,0.99,377.7640256959315,391,103
/BIDMC32_dim_PLETH.csv,0.09,0.99,357.5512768544791,385,103
/BIDMC32_dim_PLETH.csv,0.08,0.99,331.2350732256853,583,103
