filename,rmse,duration
data/BIDMC32_TRAIN_dimAVR.csv,0.032206106930971146,48.53038060001563
data/BIDMC32_TEST_dimAVR.csv,0.04293289244191024,0.4708793999743648
BIDMC32_TEST_dimAVR_e0.0_eb0.00390625_decompressed.csv,0.0914141146892846,0.48809820000315085
BIDMC32_TEST_dimAVR_e0.0_eb0.0078125_decompressed.csv,0.10330130136414253,0.5998709999839775
BIDMC32_TEST_dimAVR_e0.0_eb0.015625_decompressed.csv,0.13006654531950831,0.5129984999657609
BIDMC32_TEST_dimAVR_e0.0_eb0.03125_decompressed.csv,0.22903204397085003,0.4646566000301391
BIDMC32_TEST_dimAVR_e0.0_eb0.0625_decompressed.csv,0.26873228099257035,0.44714400003431365
