-11
-13
26
-25
15
-13
-58
-19
-36
14
54
-23
-21
-42
-7
-5
-14
-35
-33
-32
-30
-28
-61
-59
-34
-33
-31
-18
-16
9
34
35
25
50
52
42
43
59
19
-42
29
49
-11
3
-57
-26
-46
54
0
-51
49
-7
4
-39
-43
-19
-47
-44
-20
-27
-4
-60
37
60
-27
2
2
18
-35
58
17
-51
0
2
-11
-60
5
47
56
-19
-21
-12
-14
-15
-17
-9
27
25
33
30
28
46
43
52
31
29
17
37
35
46
44
43
53
51
61
48
46
21
19
17
14
12
-2
-4
-7
3
1
-13
-28
-30
-32
-46
-48
21
18
26
12
9
28
25
22
42
39
13
33
30
-7
-10
-13
-16
-19
-1
6
3
20
26
23
26
23
25
9
6
20
35
32
37
34
44
55
52
12
-19
-22
-50
-53
-13
-22
-20
26
40
42
43
45
48
25
26
-19
-42
-40
-27
-25
-60
-19
-17
21
59
61
50
51
-14
-30
-20
-33
-59
-49
-38
-28
-29
-7
4
2
37
47
-10
-12
-2
-15
-17
16
13
12
-2
-3
-17
-8
-9
-24
-26
-28
-11
-13
-6
-9
-11
-9
1
-1
-7
-8
10
33
31
35
22
21
37
36
28
31
29
32
31
42
31
29
15
-34
-35
-11
5
-14
-57
-42
-61
-46
-30
45
60
-4
0
-9
31
60
51
-6
-15
-36
6
-2
7
-53
-39
-56
-42
-11
-33
-19
57
-6
-38
4
-29
-55
-20
-52
-16
40
7
8
-24
-53
-9
46
-39
27
32
-28
-23
-45
42
47
17
27
26
-30
-31
3
-57
-58
-15
18
17
61
60
3
-13
-14
-24
35
35
-6
-39
19
46
13
-25
-29
-2
-55
-29
-59
-59
-33
-25
-29
-3
10
36
24
3
29
27
56
6
8
-56
-2
50
-13
25
-18
-60
8
-51
18
-16
53
11
25
32
30
41
39
51
48
46
43
26
24
21
19
31
29
26
24
21
19
31
29
41
38
7
4
2
-1
11
9
6
4
-27
-29
-32
-35
-8
-11
-14
-16
35
32
21
-2
51
29
28
5
18
-5
-34
-56
32
56
18
41
16
40
13
37
-32
-8
30
53
12
10
-10
-12
-14
-16
57
55
38
36
-27
-29
-31
-33
-50
-52
2
-2
-21
-26
1
-4
21
16
26
21
3
-2
22
17
27
23
34
30
41
36
61
57
22
18
14
9
-57
-61
10
1
-8
-16
7
-2
-10
59
50
26
17
23
14
18
9
11
3
-28
-37
-23
-32
-52
-60
-23
-21
-28
-26
-30
-29
-22
-20
-47
-45
-46
-44
-40
-39
-45
-43
-57
-56
6
8
59
61
58
59
35
36
58
59
10
12
-44
-43
10
6
34
30
-4
-7
-10
-14
-1
-5
23
20
17
13
10
7
3
0
-3
-7
-26
-29
-33
-36
-9
-12
-1
-4
-23
-27
-2
-5
2
-1
-35
-38
-32
-35
-16
-20
-33
-36
-39
-42
-17
-20
4
0
13
10
36
32
47
43
27
24
29
57
19
47
-11
17
-34
-6
6
35
-19
-45
0
58
32
55
29
-28
-55
-17
22
-41
-2
-41
-2
-5
34
-35
-53
47
29
-7
-39
-20
-52
-13
-46
-11
-44
30
-2
47
15
61
28
-61
18
-30
3
-9
59
-35
33
13
1
1
-12
-27
-40
11
-1
58
45
-26
-14
-19
-7
-12
0
-5
7
-58
-47
-52
-41
48
59
-12
-57
-3
-49
53
8
14
-32
-25
15
-28
12
-33
8
-40
1
-55
-15
-42
-2
-4
36
51
-18
-55
-42
-39
-26
-39
-26
-37
-24
14
27
24
35
-7
6
-18
-60
45
3
56
14
27
12
38
-22
-11
44
-43
13
-52
3
3
59
-12
-12
0
0
-1
12
11
10
10
23
22
21
21
20
19
-9
-10
3
-11
-12
1
1
0
-1
12
11
-17
-17
9
9
-33
-34
-35
-36
-36
4
4
54
53
1
-19
15
-5
49
61
41
-58
15
-37
-9
-7
21
-38
-11
-57
-29
-14
-13
15
-10
18
49
31
22
10
48
35
61
49
49
48
36
34
22
-13
-25
-38
-50
-38
-50
-27
-32
-25
-31
-36
-41
-46
-37
-42
-4
-10
1
-5
19
13
36
-22
-27
15
41
-19
7
-10
16
-13
13
-20
-16
-34
61
20
14
-27
-20
-61
-6
22
-37
-9
-61
-33
-18
-58
-30
5
33
60
6
9
3
14
8
60
54
48
34
28
25
18
-24
-30
-41
-47
-12
-19
-12
-18
-19
27
21
-6
-13
-6
-3
2
5
-9
-5
-57
-54
-36
25
28
32
36
55
58
-31
-25
-32
-26
-48
-42
-21
-15
-8
-16
-10
-3
3
-4
2
-35
-29
-51
-44
-9
40
46
17
-1
39
22
61
44
16
-2
-61
11
-11
-59
-55
-48
-44
-24
-21
46
49
-6
-30
61
37
-60
0
36
-20
16
-15
60
-60
16
-9
-8
4
5
61
3
-37
57
17
-52
-25
-28
13
-13
28
-28
13
-39
13
54
8
-23
-13
-45
4
-27
17
-14
22
-10
17
54
22
53
21
56
24
-57
-1
-1
54
-18
37
-59
23
24
24
24
6
7
22
22
19
20
24
24
55
-13
-47
40
5
-21
-12
47
56
1
10
-20
40
22
-60
0
-10
50
-6
-46
53
13
32
-7
28
-12
60
51
12
-45
15
-2
15
15
31
-5
11
