filename,base_epsilon,compression_ratio_base_only,compression_ratio,compression_time,decompression_time,rmse,inference_time
data/BeijingPM10Quality_TRAIN_dim1_INTERPOLATION.csv,,,,,,35.48160934448242,29.784925800049677
data/BeijingPM10Quality_TEST_dim1_INTERPOLATION.csv,0.0,1.0,1.0,0.0,0.0,35.54742101318876,0.09742579993326217
BeijingPM10Quality_TEST_dim1_INTERPOLATION_e0_eb1.0_decompressed.csv,1.0,9.369957956427571,7.988963479545504,1236.0,358.0,35.52195190953821,0.06837069999892265
BeijingPM10Quality_TEST_dim1_INTERPOLATION_e0_eb2.0_decompressed.csv,2.0,10.209167383880729,7.6721051533486335,1069.0,380.0,35.46666888490958,0.09083950007334352
BeijingPM10Quality_TEST_dim1_INTERPOLATION_e0_eb4.0_decompressed.csv,4.0,11.41007819287576,7.506869449831581,924.0,190.0,35.308943481408164,0.15324989997316152
BeijingPM10Quality_TEST_dim1_INTERPOLATION_e0_eb8.0_decompressed.csv,8.0,14.069635751453934,7.19926387094248,880.0,308.0,35.036130988438956,0.12915389996487647
