filename,base_epsilon,compression_ratio_base_only,compression_ratio,compression_time,decompression_time,rmse,inference_time,dataset,dimension,model,preprocessing,window_length,cycles,batch_size,split,compressed
BIDMC32_TEST_dimII_e0_eb0.03125_decompressed.csv,0.03125,19.334823529411764,6.745444097849286,379.0,38.0,0.2324513044823184,0.7958545000001322,BIDMC32,II,InceptionTime,,10,50,16,test,True
BIDMC32_TEST_dimII_e0_eb0.0625_decompressed.csv,0.0625,29.92461762563729,6.590712223291627,360.0,44.0,0.2987643764912216,0.7235197999980301,BIDMC32,II,InceptionTime,,10,50,16,test,True
BIDMC32_TEST_dimII_e0_eb0.125_decompressed.csv,0.125,42.53260869565217,8.016878048780487,406.0,50.0,0.4049822076897071,0.70759640000324,BIDMC32,II,InceptionTime,,10,50,16,test,True
data/BIDMC32_TRAIN_dimII.csv,,,,,,0.1387217193841934,158.64978560002055,BIDMC32,II,MLP,,10,50,16,train,False
data/BIDMC32_TEST_dimII.csv,0.0,1.0,1.0,0.0,0.0,0.1487545721674347,0.1907979999668896,BIDMC32,II,MLP,,10,50,16,test,False
BIDMC32_TEST_dimII_e0_eb0.015625_decompressed.csv,0.015625,13.257986447241043,6.745444097849286,622.0,56.0,0.2844521941895818,0.2372973000165075,BIDMC32,II,MLP,,10,50,16,test,True
BIDMC32_TEST_dimII_e0_eb0.03125_decompressed.csv,0.03125,19.334823529411764,6.745444097849286,537.0,76.0,0.2709416688233088,0.1767005999572575,BIDMC32,II,MLP,,10,50,16,test,True
BIDMC32_TEST_dimII_e0_eb0.0625_decompressed.csv,0.0625,29.92461762563729,6.590712223291627,511.0,70.0,0.284686179732682,0.17983399995137,BIDMC32,II,MLP,,10,50,16,test,True
BIDMC32_TEST_dimII_e0_eb0.125_decompressed.csv,0.125,42.53260869565217,8.016878048780487,561.0,145.0,0.4232957748732136,0.1809294000267982,BIDMC32,II,MLP,,10,50,16,test,True
data/BIDMC32_TRAIN_dimII.csv,,,,,,0.1413091868162155,63.2246116999886,BIDMC32,II,RNN,,10,50,16,train,False
data/BIDMC32_TEST_dimII.csv,0.0,1.0,1.0,0.0,0.0,0.1421441567059568,0.1147075000044424,BIDMC32,II,RNN,,10,50,16,test,False
BIDMC32_TEST_dimII_e0_eb0.015625_decompressed.csv,0.015625,13.257986447241043,6.745444097849286,349.0,46.0,0.2500278488278223,0.10873680000077,BIDMC32,II,RNN,,10,50,16,test,True
BIDMC32_TEST_dimII_e0_eb0.03125_decompressed.csv,0.03125,19.334823529411764,6.745444097849286,345.0,50.0,0.2721240842414269,0.1066442000010283,BIDMC32,II,RNN,,10,50,16,test,True
BIDMC32_TEST_dimII_e0_eb0.0625_decompressed.csv,0.0625,29.92461762563729,6.590712223291627,325.0,32.0,0.3130438894152297,0.1167739000084111,BIDMC32,II,RNN,,10,50,16,test,True
BIDMC32_TEST_dimII_e0_eb0.125_decompressed.csv,0.125,42.53260869565217,8.016878048780487,365.0,46.0,0.3694378248904403,0.1173976999998558,BIDMC32,II,RNN,,10,50,16,test,True
data/BIDMC32_TRAIN_dimPLETH.csv,,,,,,0.0553305372595787,416.922421999996,BIDMC32,PLETH,InceptionTime,,10,50,16,train,False
data/BIDMC32_TEST_dimPLETH.csv,0.0,1.0,1.0,0.0,0.0,0.0588755866784051,0.7852413000000524,BIDMC32,PLETH,InceptionTime,,10,50,16,test,False
BIDMC32_TEST_dimPLETH_e0_eb0.0078125_decompressed.csv,0.0078125,24.070011500862563,5.439603638726446,362.0,50.0,0.08944259863438,0.7413203999967664,BIDMC32,PLETH,InceptionTime,,10,50,16,test,True
BIDMC32_TEST_dimPLETH_e0_eb0.015625_decompressed.csv,0.015625,48.74264919941776,5.597639664337534,324.0,42.0,0.0811127091511817,0.7647171999997227,BIDMC32,PLETH,InceptionTime,,10,50,16,test,True
BIDMC32_TEST_dimPLETH_e0_eb0.03125_decompressed.csv,0.03125,84.00953336678374,5.566005119510654,332.0,53.0,0.0752320040751016,0.7452941000010469,BIDMC32,PLETH,InceptionTime,,10,50,16,test,True
BIDMC32_TEST_dimPLETH_e0_eb0.0625_decompressed.csv,0.0625,168.10341365461846,5.431838826888139,361.0,49.0,0.0711753241748473,0.7212506999931065,BIDMC32,PLETH,InceptionTime,,10,50,16,test,True
data/BIDMC32_TRAIN_dimPLETH.csv,,,,,,0.0575973354279994,174.2794114999706,BIDMC32,PLETH,MLP,,10,50,16,train,False
data/BIDMC32_TEST_dimPLETH.csv,0.0,1.0,1.0,0.0,0.0,0.0579622839439716,0.2191423999611288,BIDMC32,PLETH,MLP,,10,50,16,test,False
BIDMC32_TEST_dimPLETH_e0_eb0.0078125_decompressed.csv,0.0078125,24.070011500862563,5.439603638726446,566.0,76.0,0.0723655899711049,0.1654303000541404,BIDMC32,PLETH,MLP,,10,50,16,test,True
BIDMC32_TEST_dimPLETH_e0_eb0.015625_decompressed.csv,0.015625,48.74264919941776,5.597639664337534,482.0,165.0,0.0736825472534597,0.1545194999780506,BIDMC32,PLETH,MLP,,10,50,16,test,True
BIDMC32_TEST_dimPLETH_e0_eb0.03125_decompressed.csv,0.03125,84.00953336678374,5.566005119510654,440.0,58.0,0.0690820553757368,0.1747740000719204,BIDMC32,PLETH,MLP,,10,50,16,test,True
BIDMC32_TEST_dimPLETH_e0_eb0.0625_decompressed.csv,0.0625,168.10341365461846,5.431838826888139,509.0,57.0,0.0697313761480985,0.1601992000360041,BIDMC32,PLETH,MLP,,10,50,16,test,True
data/BIDMC32_TRAIN_dimPLETH.csv,,,,,,0.0576662644743919,70.5253420000081,BIDMC32,PLETH,RNN,,10,50,16,train,False
data/BIDMC32_TEST_dimPLETH.csv,0.0,1.0,1.0,0.0,0.0,0.0576854265848175,0.145509599999059,BIDMC32,PLETH,RNN,,10,50,16,test,False
BIDMC32_TEST_dimPLETH_e0_eb0.0078125_decompressed.csv,0.0078125,24.070011500862563,5.439603638726446,333.0,47.0,0.089191934088777,0.105303600008483,BIDMC32,PLETH,RNN,,10,50,16,test,True
BIDMC32_TEST_dimPLETH_e0_eb0.015625_decompressed.csv,0.015625,48.74264919941776,5.597639664337534,354.0,47.0,0.0807001393330061,0.1102587999921524,BIDMC32,PLETH,RNN,,10,50,16,test,True
BIDMC32_TEST_dimPLETH_e0_eb0.03125_decompressed.csv,0.03125,84.00953336678374,5.566005119510654,380.0,53.0,0.0729049624971935,0.1158889000071212,BIDMC32,PLETH,RNN,,10,50,16,test,True
BIDMC32_TEST_dimPLETH_e0_eb0.0625_decompressed.csv,0.0625,168.10341365461846,5.431838826888139,425.0,62.0,0.0701129883317202,0.1200699000037275,BIDMC32,PLETH,RNN,,10,50,16,test,True
data/BIDMC32_TRAIN_dimRESP.csv,,,,,,0.469302773475647,428.27950370000326,BIDMC32,RESP,InceptionTime,,10,50,16,train,False
data/BIDMC32_TEST_dimRESP.csv,0.0,1.0,1.0,0.0,0.0,0.4541234602187432,0.761718200003088,BIDMC32,RESP,InceptionTime,,10,50,16,test,False
BIDMC32_TEST_dimRESP_e0_eb0.0078125_decompressed.csv,0.0078125,15.901197053406998,4.955435032139578,358.0,159.0,0.6117015891599032,0.7905047000022023,BIDMC32,RESP,InceptionTime,,10,50,16,test,True
BIDMC32_TEST_dimRESP_e0_eb0.015625_decompressed.csv,0.015625,19.32486571172784,5.071273346646306,363.0,48.0,0.6112348371602608,0.8240530999973998,BIDMC32,RESP,InceptionTime,,10,50,16,test,True
BIDMC32_TEST_dimRESP_e0_eb0.03125_decompressed.csv,0.03125,30.69991111111111,5.289197218904101,350.0,51.0,0.5583333510150359,0.7570272000011755,BIDMC32,RESP,InceptionTime,,10,50,16,test,True
BIDMC32_TEST_dimRESP_e0_eb0.0625_decompressed.csv,0.0625,51.56375037324575,5.398324424020757,370.0,39.0,0.5587447009201076,0.7375109999993583,BIDMC32,RESP,InceptionTime,,10,50,16,test,True
data/BIDMC32_TRAIN_dimRESP.csv,,,,,,0.4926958680152893,129.49209580000024,BIDMC32,RESP,MLP,,10,50,16,train,False
data/BIDMC32_TEST_dimRESP.csv,0.0,1.0,1.0,0.0,0.0,0.4870707802739831,0.1857822999591007,BIDMC32,RESP,MLP,,10,50,16,test,False
BIDMC32_TEST_dimRESP_e0_eb0.0078125_decompressed.csv,0.0078125,15.901197053406998,4.955435032139578,487.0,210.0,0.5051120497637366,0.1631836000597104,BIDMC32,RESP,MLP,,10,50,16,test,True
BIDMC32_TEST_dimRESP_e0_eb0.015625_decompressed.csv,0.015625,19.32486571172784,5.071273346646306,503.0,66.0,0.5096565951604805,0.1568254999583587,BIDMC32,RESP,MLP,,10,50,16,test,True
BIDMC32_TEST_dimRESP_e0_eb0.03125_decompressed.csv,0.03125,30.69991111111111,5.289197218904101,534.0,65.0,0.5152105720839983,0.1639022999443113,BIDMC32,RESP,MLP,,10,50,16,test,True
BIDMC32_TEST_dimRESP_e0_eb0.0625_decompressed.csv,0.0625,51.56375037324575,5.398324424020757,518.0,69.0,0.5146755289328933,0.1651699999347329,BIDMC32,RESP,MLP,,10,50,16,test,True
data/BIDMC32_TRAIN_dimRESP.csv,,,,,,0.5094472169876099,70.78358699999808,BIDMC32,RESP,RNN,,10,50,16,train,False
data/BIDMC32_TEST_dimRESP.csv,0.0,1.0,1.0,0.0,0.0,0.5031821903266724,0.1316251000098418,BIDMC32,RESP,RNN,,10,50,16,test,False
BIDMC32_TEST_dimRESP_e0_eb0.0078125_decompressed.csv,0.0078125,15.901197053406998,4.955435032139578,363.0,47.0,0.5127033989455944,0.1196147000009659,BIDMC32,RESP,RNN,,10,50,16,test,True
BIDMC32_TEST_dimRESP_e0_eb0.015625_decompressed.csv,0.015625,19.32486571172784,5.071273346646306,364.0,51.0,0.5138320079542633,0.1193803999922238,BIDMC32,RESP,RNN,,10,50,16,test,True
BIDMC32_TEST_dimRESP_e0_eb0.03125_decompressed.csv,0.03125,30.69991111111111,5.289197218904101,339.0,62.0,0.5138251971448312,0.129793799991603,BIDMC32,RESP,RNN,,10,50,16,test,True
BIDMC32_TEST_dimRESP_e0_eb0.0625_decompressed.csv,0.0625,51.56375037324575,5.398324424020757,437.0,56.0,0.5133904153945446,0.1267234999977518,BIDMC32,RESP,RNN,,10,50,16,test,True
data/BIDMC32_TRAIN_dimV.csv,,,,,,0.1686146408319473,434.5750853999998,BIDMC32,V,InceptionTime,,10,50,16,train,False
data/BIDMC32_TEST_dimV.csv,0.0,1.0,1.0,0.0,0.0,0.1816739840123004,0.797719700000016,BIDMC32,V,InceptionTime,,10,50,16,test,False
BIDMC32_TEST_dimV_e0_eb0.015625_decompressed.csv,0.015625,12.0512162954279,6.744095456782024,380.0,49.0,0.2692013213475117,0.7136791000011726,BIDMC32,V,InceptionTime,,10,50,16,test,True
BIDMC32_TEST_dimV_e0_eb0.03125_decompressed.csv,0.03125,17.512244463373083,6.961020822752666,479.0,46.0,0.2465202339901977,0.7003521000006003,BIDMC32,V,InceptionTime,,10,50,16,test,True
BIDMC32_TEST_dimV_e0_eb0.0625_decompressed.csv,0.0625,30.32356194690265,7.100457606630979,344.0,38.0,0.3513494609979236,0.7076005999988411,BIDMC32,V,InceptionTime,,10,50,16,test,True
BIDMC32_TEST_dimV_e0_eb0.125_decompressed.csv,0.125,43.05628272251309,7.580890486725663,341.0,62.0,0.3856538748062392,0.7066570000024512,BIDMC32,V,InceptionTime,,10,50,16,test,True
data/BIDMC32_TRAIN_dimV.csv,,,,,,0.1886113286018371,152.31234910001513,BIDMC32,V,MLP,,10,50,16,train,False
data/BIDMC32_TEST_dimV.csv,0.0,1.0,1.0,0.0,0.0,0.2011286374458597,0.1739855000050738,BIDMC32,V,MLP,,10,50,16,test,False
BIDMC32_TEST_dimV_e0_eb0.015625_decompressed.csv,0.015625,12.0512162954279,6.744095456782024,544.0,63.0,0.2624622839821198,0.1790496000321582,BIDMC32,V,MLP,,10,50,16,test,True
BIDMC32_TEST_dimV_e0_eb0.03125_decompressed.csv,0.03125,17.512244463373083,6.961020822752666,570.0,72.0,0.2661555040292223,0.2163572999415919,BIDMC32,V,MLP,,10,50,16,test,True
BIDMC32_TEST_dimV_e0_eb0.0625_decompressed.csv,0.0625,30.32356194690265,7.100457606630979,597.0,63.0,0.3667880975567891,0.1775652999058365,BIDMC32,V,MLP,,10,50,16,test,True
BIDMC32_TEST_dimV_e0_eb0.125_decompressed.csv,0.125,43.05628272251309,7.580890486725663,502.0,99.0,0.3709439026111171,0.1741550000151619,BIDMC32,V,MLP,,10,50,16,test,True
data/BIDMC32_TRAIN_dimV.csv,,,,,,0.2103508114814758,69.84797640000761,BIDMC32,V,RNN,,10,50,16,train,False
data/BIDMC32_TEST_dimV.csv,0.0,1.0,1.0,0.0,0.0,0.2138923299769655,0.1315938000043388,BIDMC32,V,RNN,,10,50,16,test,False
BIDMC32_TEST_dimV_e0_eb0.015625_decompressed.csv,0.015625,12.0512162954279,6.744095456782024,372.0,48.0,0.2806164236877971,0.1328558999957749,BIDMC32,V,RNN,,10,50,16,test,True
BIDMC32_TEST_dimV_e0_eb0.03125_decompressed.csv,0.03125,17.512244463373083,6.961020822752666,351.0,55.0,0.2749916447673351,0.1308845000021392,BIDMC32,V,RNN,,10,50,16,test,True
BIDMC32_TEST_dimV_e0_eb0.0625_decompressed.csv,0.0625,30.32356194690265,7.100457606630979,351.0,45.0,0.362477726018361,0.1217343000025721,BIDMC32,V,RNN,,10,50,16,test,True
BIDMC32_TEST_dimV_e0_eb0.125_decompressed.csv,0.125,43.05628272251309,7.580890486725663,377.0,52.0,0.3712858406492175,0.1343723000027239,BIDMC32,V,RNN,,10,50,16,test,True
data/BeijingPM10Quality_TRAIN_dim0_INTERPOLATION.csv,,,,,,11.545147895812988,818.3079826999456,BeijingPM10Quality,0,InceptionTime,INTERPOLATION,150,50,16,train,False
data/BeijingPM10Quality_TEST_dim0_INTERPOLATION.csv,0.0,1.0,1.0,0.0,0.0,16.88637597423938,2.93279860005714,BeijingPM10Quality,0,InceptionTime,INTERPOLATION,150,50,16,test,False
BeijingPM10Quality_TEST_dim0_INTERPOLATION_e0_eb1.0_decompressed.csv,1.0,13.650616847399023,8.753949457028396,1117.0,403.0,16.861862846815637,2.2379201999865472,BeijingPM10Quality,0,InceptionTime,INTERPOLATION,150,50,16,test,True
BeijingPM10Quality_TEST_dim0_INTERPOLATION_e0_eb2.0_decompressed.csv,2.0,17.27074116418949,8.63322482854587,1142.0,475.0,16.877606240518297,2.301691100001335,BeijingPM10Quality,0,InceptionTime,INTERPOLATION,150,50,16,test,True
data/BeijingPM10Quality_TRAIN_dim0_INTERPOLATION.csv,,,,,,12.09087085723877,35.77238910004962,BeijingPM10Quality,0,MLP,INTERPOLATION,150,50,16,train,False
data/BeijingPM10Quality_TEST_dim0_INTERPOLATION.csv,0.0,1.0,1.0,0.0,0.0,14.399170712357584,0.0842613000422716,BeijingPM10Quality,0,MLP,INTERPOLATION,150,50,16,test,False
BeijingPM10Quality_TEST_dim0_INTERPOLATION_e0_eb1.0_decompressed.csv,1.0,13.650616847399023,8.753949457028396,1026.0,367.0,14.663014293588104,0.0965395000530406,BeijingPM10Quality,0,MLP,INTERPOLATION,150,50,16,test,True
BeijingPM10Quality_TEST_dim0_INTERPOLATION_e0_eb2.0_decompressed.csv,2.0,17.27074116418949,8.63322482854587,997.0,204.0,15.35734595920644,0.0876654000021517,BeijingPM10Quality,0,MLP,INTERPOLATION,150,50,16,test,True
data/BeijingPM10Quality_TRAIN_dim1_INTERPOLATION.csv,,,,,,53.46981430053711,860.1236185999587,BeijingPM10Quality,1,InceptionTime,INTERPOLATION,150,50,16,train,False
data/BeijingPM10Quality_TEST_dim1_INTERPOLATION.csv,0.0,1.0,1.0,0.0,0.0,56.83732597809037,2.502672799979337,BeijingPM10Quality,1,InceptionTime,INTERPOLATION,150,50,16,test,False
BeijingPM10Quality_TEST_dim1_INTERPOLATION_e0_eb1.0_decompressed.csv,1.0,9.369957956427571,7.988963479545504,1615.0,459.0,56.801624733682175,2.261309299967252,BeijingPM10Quality,1,InceptionTime,INTERPOLATION,150,50,16,test,True
BeijingPM10Quality_TEST_dim1_INTERPOLATION_e0_eb2.0_decompressed.csv,2.0,10.209167383880729,7.6721051533486335,1265.0,453.0,56.69088053123755,2.5238550000358373,BeijingPM10Quality,1,InceptionTime,INTERPOLATION,150,50,16,test,True
BeijingPM10Quality_TEST_dim1_INTERPOLATION_e0_eb4.0_decompressed.csv,4.0,11.41007819287576,7.506869449831581,1337.0,254.0,56.64583087546855,2.741569999954663,BeijingPM10Quality,1,InceptionTime,INTERPOLATION,150,50,16,test,True
BeijingPM10Quality_TEST_dim1_INTERPOLATION_e0_eb8.0_decompressed.csv,8.0,14.069635751453934,7.19926387094248,1276.0,410.0,56.602420435919456,3.165415999945253,BeijingPM10Quality,1,InceptionTime,INTERPOLATION,150,50,16,test,True
data/BeijingPM10Quality_TRAIN_dim1_INTERPOLATION.csv,,,,,,30.67424201965332,35.16857139999047,BeijingPM10Quality,1,MLP,INTERPOLATION,150,50,16,train,False
data/BeijingPM10Quality_TEST_dim1_INTERPOLATION.csv,0.0,1.0,1.0,0.0,0.0,33.630303226003946,0.1065472000045701,BeijingPM10Quality,1,MLP,INTERPOLATION,150,50,16,test,False
BeijingPM10Quality_TEST_dim1_INTERPOLATION_e0_eb1.0_decompressed.csv,1.0,9.369957956427571,7.988963479545504,1369.0,444.0,33.636090583615506,0.1221027999417856,BeijingPM10Quality,1,MLP,INTERPOLATION,150,50,16,test,True
BeijingPM10Quality_TEST_dim1_INTERPOLATION_e0_eb2.0_decompressed.csv,2.0,10.209167383880729,7.6721051533486335,1103.0,360.0,33.55169798626586,0.1050445999717339,BeijingPM10Quality,1,MLP,INTERPOLATION,150,50,16,test,True
BeijingPM10Quality_TEST_dim1_INTERPOLATION_e0_eb4.0_decompressed.csv,4.0,11.41007819287576,7.506869449831581,916.0,326.0,33.5057297821667,0.1292130999499932,BeijingPM10Quality,1,MLP,INTERPOLATION,150,50,16,test,True
BeijingPM10Quality_TEST_dim1_INTERPOLATION_e0_eb8.0_decompressed.csv,8.0,14.069635751453934,7.19926387094248,991.0,321.0,33.3402610090075,0.0946216998854652,BeijingPM10Quality,1,MLP,INTERPOLATION,150,50,16,test,True
data/BeijingPM10Quality_TRAIN_dim2_INTERPOLATION.csv,,,,,,1745.618408203125,868.0326998999808,BeijingPM10Quality,2,InceptionTime,INTERPOLATION,150,50,16,train,False
data/BeijingPM10Quality_TEST_dim2_INTERPOLATION.csv,0.0,1.0,1.0,0.0,0.0,1740.9701336016833,2.506028800038621,BeijingPM10Quality,2,InceptionTime,INTERPOLATION,150,50,16,test,False
BeijingPM10Quality_TEST_dim2_INTERPOLATION_e0_eb128.0_decompressed.csv,128.0,15.068821153139918,7.607750069528135,998.0,259.0,1738.0228805984025,1.8713928000070157,BeijingPM10Quality,2,InceptionTime,INTERPOLATION,150,50,16,test,True
BeijingPM10Quality_TEST_dim2_INTERPOLATION_e0_eb256.0_decompressed.csv,256.0,22.15691992008208,6.602581018890999,1047.0,214.0,1739.135177459136,1.842351899947971,BeijingPM10Quality,2,InceptionTime,INTERPOLATION,150,50,16,test,True
BeijingPM10Quality_TEST_dim2_INTERPOLATION_e0_eb32.0_decompressed.csv,32.0,11.420412480169222,8.561794470526864,1544.0,482.0,1740.050124758669,2.16654930007644,BeijingPM10Quality,2,InceptionTime,INTERPOLATION,150,50,16,test,True
BeijingPM10Quality_TEST_dim2_INTERPOLATION_e0_eb64.0_decompressed.csv,64.0,12.384148733890685,8.110131636162391,1335.0,430.0,1736.694051360951,2.493017900036648,BeijingPM10Quality,2,InceptionTime,INTERPOLATION,150,50,16,test,True
data/BeijingPM10Quality_TRAIN_dim2_INTERPOLATION.csv,,,,,,1704.34228515625,40.26772170001641,BeijingPM10Quality,2,MLP,INTERPOLATION,150,50,16,train,False
data/BeijingPM10Quality_TEST_dim2_INTERPOLATION.csv,0.0,1.0,1.0,0.0,0.0,1698.5717156020507,0.0812531999545171,BeijingPM10Quality,2,MLP,INTERPOLATION,150,50,16,test,False
BeijingPM10Quality_TEST_dim2_INTERPOLATION_e0_eb128.0_decompressed.csv,128.0,15.068821153139918,7.607750069528135,865.0,176.0,1695.507596655744,0.0791722000576555,BeijingPM10Quality,2,MLP,INTERPOLATION,150,50,16,test,True
BeijingPM10Quality_TEST_dim2_INTERPOLATION_e0_eb256.0_decompressed.csv,256.0,22.15691992008208,6.602581018890999,823.0,298.0,1696.039159910476,0.0766143000219017,BeijingPM10Quality,2,MLP,INTERPOLATION,150,50,16,test,True
BeijingPM10Quality_TEST_dim2_INTERPOLATION_e0_eb32.0_decompressed.csv,32.0,11.420412480169222,8.561794470526864,1104.0,185.0,1697.7028323946072,0.0809090000111609,BeijingPM10Quality,2,MLP,INTERPOLATION,150,50,16,test,True
BeijingPM10Quality_TEST_dim2_INTERPOLATION_e0_eb64.0_decompressed.csv,64.0,12.384148733890685,8.110131636162391,953.0,183.0,1694.4078229076508,0.1147649000631645,BeijingPM10Quality,2,MLP,INTERPOLATION,150,50,16,test,True
data/BeijingPM10Quality_TRAIN_dim3_INTERPOLATION.csv,,,,,,52.41248321533203,849.0983417999232,,,,,150,50,16,train,False
data/BeijingPM10Quality_TEST_dim3_INTERPOLATION.csv,0.0,1.0,1.0,0.0,0.0,44.174103088039246,2.835561899933964,,,,,150,50,16,test,False
BeijingPM10Quality_TEST_dim3_INTERPOLATION_e0_eb2.0_decompressed.csv,2.0,10.564016972716214,7.72347217516517,1345.0,223.0,44.20741916532357,2.317472100025043,,,,,150,50,16,test,True
BeijingPM10Quality_TEST_dim3_INTERPOLATION_e0_eb4.0_decompressed.csv,4.0,11.98991617357002,7.274442051097948,1142.0,265.0,44.414234614047096,2.3754148998996243,,,,,150,50,16,test,True
BeijingPM10Quality_TEST_dim3_INTERPOLATION_e0_eb8.0_decompressed.csv,8.0,15.04550985892253,6.858337564167654,1839.0,436.0,45.77984841741008,2.759791999938898,,,,,150,50,16,test,True
data/BeijingPM10Quality_TRAIN_dim3_INTERPOLATION.csv,,,,,,45.05194091796875,37.81406960007735,BeijingPM10Quality,3,MLP,INTERPOLATION,150,50,16,train,False
data/BeijingPM10Quality_TEST_dim3_INTERPOLATION.csv,0.0,1.0,1.0,0.0,0.0,40.47180159438963,0.0906258999602869,BeijingPM10Quality,3,MLP,INTERPOLATION,150,50,16,test,False
BeijingPM10Quality_TEST_dim3_INTERPOLATION_e0_eb2.0_decompressed.csv,2.0,10.564016972716214,7.72347217516517,927.0,194.0,40.41966329913813,0.1155276000499725,BeijingPM10Quality,3,MLP,INTERPOLATION,150,50,16,test,True
BeijingPM10Quality_TEST_dim3_INTERPOLATION_e0_eb4.0_decompressed.csv,4.0,11.98991617357002,7.274442051097948,933.0,186.0,40.82939705761804,0.1313096000812947,BeijingPM10Quality,3,MLP,INTERPOLATION,150,50,16,test,True
BeijingPM10Quality_TEST_dim3_INTERPOLATION_e0_eb8.0_decompressed.csv,8.0,15.04550985892253,6.858337564167654,924.0,302.0,43.748835029606425,0.1169514000648632,BeijingPM10Quality,3,MLP,INTERPOLATION,150,50,16,test,True
data/HouseholdPowerConsumption1_TRAIN_dim0_INTERPOLATION.csv,,,,,,2.9604945182800293,615.6551356000127,HouseholdPowerConsumption1,0,FCN,INTERPOLATION,150,50,16,train,False
data/HouseholdPowerConsumption1_TEST_dim0_INTERPOLATION.csv,0.0,1.0,1.0,0.0,0.0,3.491509964366569,4.102427399979206,HouseholdPowerConsumption1,0,FCN,INTERPOLATION,150,50,16,test,False
HouseholdPowerConsumption1_TEST_dim0_INTERPOLATION_e0_eb16.0_decompressed.csv,16.0,233817.8095238096,13.24893351213813,1367.0,1419.0,0.9521983579896968,4.098175999999512,HouseholdPowerConsumption1,0,FCN,INTERPOLATION,150,50,16,test,True
HouseholdPowerConsumption1_TEST_dim0_INTERPOLATION_e0_eb32.0_decompressed.csv,32.0,377705.6923076923,13.939075246574731,1526.0,1329.0,16.210037231445312,3.667137599986745,HouseholdPowerConsumption1,0,FCN,INTERPOLATION,150,50,16,test,True
HouseholdPowerConsumption1_TEST_dim0_INTERPOLATION_e0_eb4.0_decompressed.csv,4.0,735.0559880239521,5.433146997379789,1830.0,1389.0,3.246334864845162,4.026285800006008,HouseholdPowerConsumption1,0,FCN,INTERPOLATION,150,50,16,test,True
HouseholdPowerConsumption1_TEST_dim0_INTERPOLATION_e0_eb8.0_decompressed.csv,8.0,5306.384005763689,6.364781064475151,1750.0,1378.0,2.8472297459376787,3.814561600011075,HouseholdPowerConsumption1,0,FCN,INTERPOLATION,150,50,16,test,True
data/HouseholdPowerConsumption1_TRAIN_dim0_INTERPOLATION.csv,,,,,,2.9630448818206787,3129.036525099975,HouseholdPowerConsumption1,0,InceptionTime,INTERPOLATION,150,50,16,train,False
data/HouseholdPowerConsumption1_TEST_dim0_INTERPOLATION.csv,0.0,1.0,1.0,0.0,0.0,3.4951140592206777,15.242906200001016,HouseholdPowerConsumption1,0,InceptionTime,INTERPOLATION,150,50,16,test,False
HouseholdPowerConsumption1_TEST_dim0_INTERPOLATION_e0_eb16.0_decompressed.csv,16.0,233817.8095238096,13.24893351213813,1736.0,1206.0,0.9541284157822756,14.454555299977072,HouseholdPowerConsumption1,0,InceptionTime,INTERPOLATION,150,50,16,test,True
HouseholdPowerConsumption1_TEST_dim0_INTERPOLATION_e0_eb32.0_decompressed.csv,32.0,377705.6923076923,13.939075246574731,1883.0,1350.0,16.216720581054688,14.059507900004974,HouseholdPowerConsumption1,0,InceptionTime,INTERPOLATION,150,50,16,test,True
HouseholdPowerConsumption1_TEST_dim0_INTERPOLATION_e0_eb4.0_decompressed.csv,4.0,735.0559880239521,5.433146997379789,1898.0,1384.0,3.2497518778051737,14.702784900000552,HouseholdPowerConsumption1,0,InceptionTime,INTERPOLATION,150,50,16,test,True
HouseholdPowerConsumption1_TEST_dim0_INTERPOLATION_e0_eb8.0_decompressed.csv,8.0,5306.384005763689,6.364781064475151,1501.0,1300.0,2.8498491974484708,14.555238100001588,HouseholdPowerConsumption1,0,InceptionTime,INTERPOLATION,150,50,16,test,True
data/HouseholdPowerConsumption1_TRAIN_dim0_INTERPOLATION.csv,,,,,,2.9786148071289062,184.66248359996823,HouseholdPowerConsumption1,0,MLP,INTERPOLATION,150,50,16,train,False
data/HouseholdPowerConsumption1_TEST_dim0_INTERPOLATION.csv,0.0,1.0,1.0,0.0,0.0,3.5169277845745044,0.6531506000319496,HouseholdPowerConsumption1,0,MLP,INTERPOLATION,150,50,16,test,False
HouseholdPowerConsumption1_TEST_dim0_INTERPOLATION_e0_eb16.0_decompressed.csv,16.0,233817.8095238096,13.24893351213813,2345.0,1676.0,0.9665986652570766,0.7042849999852479,HouseholdPowerConsumption1,0,MLP,INTERPOLATION,150,50,16,test,True
HouseholdPowerConsumption1_TEST_dim0_INTERPOLATION_e0_eb32.0_decompressed.csv,32.0,377705.6923076923,13.939075246574731,1731.0,1929.0,16.256820678710938,0.9802106000715868,HouseholdPowerConsumption1,0,MLP,INTERPOLATION,150,50,16,test,True
HouseholdPowerConsumption1_TEST_dim0_INTERPOLATION_e0_eb4.0_decompressed.csv,4.0,735.0559880239521,5.433146997379789,1799.0,1598.0,3.270465802242281,0.8139425000408664,HouseholdPowerConsumption1,0,MLP,INTERPOLATION,150,50,16,test,True
HouseholdPowerConsumption1_TEST_dim0_INTERPOLATION_e0_eb8.0_decompressed.csv,8.0,5306.384005763689,6.364781064475151,1818.0,1420.0,2.8658429477684013,0.8275811999337748,HouseholdPowerConsumption1,0,MLP,INTERPOLATION,150,50,16,test,True
