filename,base_epsilon,compression_ratio_base_only,compression_ratio,compression_time,decompression_time,rmse,inference_time
data/BIDMC32_TRAIN_dimII.csv,,,,,,0.056290753185749054,66.26764810003806
data/BIDMC32_TEST_dimII.csv,0.0,1.0,1.0,0.0,0.0,0.061733012190294236,0.08998200006317347
BIDMC32_TEST_dimII_e0_eb0.015625_decompressed.csv,0.015625,13.257986447241043,6.745444097849286,532.0,69.0,0.1257689227488553,0.12996879999991506
BIDMC32_TEST_dimII_e0_eb0.03125_decompressed.csv,0.03125,19.334823529411764,6.745444097849286,554.0,57.0,0.1260623616794237,0.0847190999193117
BIDMC32_TEST_dimII_e0_eb0.0625_decompressed.csv,0.0625,29.92461762563729,6.590712223291627,468.0,74.0,0.20282883807294896,0.12773429998196661
BIDMC32_TEST_dimII_e0_eb0.125_decompressed.csv,0.125,42.53260869565217,8.016878048780487,505.0,58.0,0.1807346081030918,0.09935290005523711
